"source","binder_pdf_page_number","year","month","day","arrival_time","sunrise_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent_comments","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type","predator_disturbance_time","observation_time","num_males_observed","num_females_observed","comments_observations_or_marks","other_fights_and_comments"
"binder","35","1987",4,24,"5:34","6:12","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"5:43",31,1,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder","35","1987",4,24,"5:34","6:12","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"6:15",31,0,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder","35","1987",4,24,"5:34","6:12","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"6:26",33,0,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder","35","1987",4,24,"5:34","6:12","Lacey","broken_wing",NA,"0 to 5",NA,"no","no",NA,NA,"clear",NA,NA,"6:43",35,0,NA,"5:49 - everyone slowed down strutting activity. 5:55 G/B standoff. 6:10 P/P fight unmarked male, no clear winner, both (?) and let, 6:12 P/P came back. R/P chased juv across lek. 6:25 - most everyone is feeding (~10 males are strutting). 6:45 juv. On edges strutting quite a bit, adults have about quit."
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"6:10",20,72,NA,"Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"6:25",21,39,"Females walking away from lek","Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"6:55",22,31,NA,"Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"7:15",23,26,"B/R ran unmarked male off. 7 birds flew in and landed about 100 yards from lek (not included in count). ","Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"7:25",23,24,NA,"Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","30","1987",4,13,"6:10","6:40","Lacey","mud_springs",NA,"0 to 5","~10% to increased to >90% ~ 7:00pm","no","no",NA,"Fog","snow cover",NA,NA,"7:40",18,10,NA,"Notes: Fight - started by BR (written next to 6:27 - 6:32 time slots in strutting frequency)"
"binder","35","1987",4,27,"5:50","6:10","Boyce/Lacey/Cole","mud_springs",NA,"20","40%","no","no",NA,"Wind blowing","clear",NA,NA,"5:54",36,4,"1 hen W side, wandering around","1 hen kept soliciting copulations, male was unprepared ~5 times, finally copulated. Standoff - 2 hens, 0.5min, no winner. ~^;24 - one of the bred hens solicited another copulation. 6:31 - B/ standoff w/ /W, B/ walked off. P/B wingbeat w/ unmarked male, (?)."
"binder","35","1987",4,27,"5:50","6:10","Boyce/Lacey/Cole","mud_springs",NA,"20","40%","no","no",NA,"Wind blowing","clear",NA,NA,"6:28",29,2,"2 females already bred","1 hen kept soliciting copulations, male was unprepared ~5 times, finally copulated. Standoff - 2 hens, 0.5min, no winner. ~^;24 - one of the bred hens solicited another copulation. 6:31 - B/ standoff w/ /W, B/ walked off. P/B wingbeat w/ unmarked male, (?)."
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:10",5,1,NA,"1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:18",7,1,"Long fight between 2 males","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:29",7,1,"Hen looking over two males","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:32",7,0,"Female flew 100 m from lek . O/W, Blue/Blue, O(2)/R(10, G/G)","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:47",8,1,"JUV female arrived","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:54",8,2,NA,"1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"5:55",8,2,"JUV female chased to edge of lek ","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"6:00",NA,NA,"all squat down ","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"6:07",8,2,"2 males up; 2 more 25 sec later ","1 out of 2"
"binder","26","1987",3,31,NA,"6:00","Boyce + Yokel","north",NA,"0","0","no","no","17",NA,"essentially no snow",NA,NA,"6:23",8,2,NA,"1 out of 2"
"binder","30","1987",4,3,NA,"5:58","MSB + M.Kirkpetrick","north",NA,"0","0","no","no","27?",NA,NA,NA,NA,"6:00",13,17,"O/R defeted by unmarked male. W/W","1 of 2"
"binder","30","1987",4,3,NA,"5:58","MSB + M.Kirkpetrick","north",NA,"0","0","no","no","27?",NA,NA,NA,NA,"6:23",13,19,"B/B","1 of 2"
"binder","30","1987",4,3,NA,"5:58","MSB + M.Kirkpetrick","north",NA,"0","0","no","no","27?",NA,NA,NA,NA,"6:57",13,14,"O/R","1 of 2"
"binder","30","1987",4,3,NA,"5:58","MSB + M.Kirkpetrick","north",NA,"0","0","no","no","27?",NA,NA,NA,NA,NA,NA,NA,"R/R","1 of 2"
"binder","30","1987",4,3,NA,"5:58","MSB + M.Kirkpetrick","north",NA,"0","0","no","no","27?",NA,NA,NA,NA,NA,NA,NA,"P/P","1 of 2"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"5:42",1,NA,"He. Just arrived","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"5:47",2,NA,NA,"Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"5:52",1,NA,"Stutting earlier, now feeding ","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:04",2,NA,"Still feeding, the other strutting","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:11",NA,NA,"JUV strutting to far SW of lek centre ","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:14",NA,NA,"Grouse flew on far NW edge of lek","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:15",NA,NA,"Female northern Harrier felw at NW ","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:15",NA,NA,"Both grouse feed ","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,"6:30",2,NA,"Same 2 males ","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","32","1987",4,4,NA,"5:56","Yokel + Cole","north",NA,"11 to 23 ",NA,"yes","yes","15 to 20",NA,"clear of snow",NA,NA,NA,NA,NA,"Strutted a little","Mule Creek Jnt. at 6:45 - no birds seen at all!!"
"binder","33","1987",4,5,"6:27","6:55","Boyce + Cole","north",NA,"23","0","no","no","15 to 20",NA,"clear",NA,NA,"6:27",6,11,"B/B, B/R, G,P, R/R, P/P","R/B chased R/R to edge of lek. Only unmarked male on lek, misssing feather"
"binder","33","1987",4,5,"6:27","6:55","Boyce + Cole","north",NA,"23","0","no","no","15 to 20",NA,"clear",NA,NA,"6:53",6,0,"Hens left","R/B chased R/R to edge of lek. Only unmarked male on lek, misssing feather"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"6:00",15,22,"B/B won fight w LN/RR","Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"6:12",20,45,"35 females in center w/3 males (1 JUV)","Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:03",20,45,"LR/RO female","Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:14",21,37,NA,"Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:33",NA,NA,"He flew away","Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:46",16,8,NA,"Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"7:48",NA,NA,"LR/RB chased W/W away from ","Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,"8:04",15,0,NA,"Unmarked copulation - tailless"
"binder","38","1987",4,10,"5:54","6:45","Cole","north",NA,"0","0","no","no",NA,NA,"clear",NA,NA,NA,3,NA,"5 males flew off ","Unmarked copulation - tailless"
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"6:01",22,43,NA,"unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"6:33",NA,NA,"22 flew off when yellow hawk flew by ","unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"6:44",20,21,"11 hens near RR/LB, 10 near RR/LO, RW/LO, RR/LP. ","unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"6:54",22,21,"2 of the males are JUV. Half near RR/LB, Half near RR/LO, RW/LO, RR/LP. ","unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"7:13",21,10,"2 of the males are JUV. 3 near RR/LB","unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","39","1987",4,11,"5:00","6:45","Wimmer + Cole","north",NA,"0","overcast","no","no","10 to 15","Calm beautiful morning","clear",NA,NA,"7:35",NA,NA,"all flew off, truck/trailer drove by","unmarked male and into outer edge, he then stood and strutted at edge for awhile before returning to center. Will tolerate broken tail and 1 unmarked but everyone else is being chased off."
"binder","40","1987",4,13,"6:00","6:45","Yinton + Cole","north",NA,"18 to 20","y",NA,"no",NA,NA,"snow on lek",NA,NA,"6:12",23,26,NA,"Wind picked up to 20+ at 7:10. 7:33 - really windy, all males roosting. Strutted .4 from Barret's (?)."
"binder","40","1987",4,13,"6:00","6:45","Yinton + Cole","north",NA,"18 to 20","y",NA,"no",NA,NA,"snow on lek",NA,NA,"6:29",17,26,NA,"Wind picked up to 20+ at 7:10. 7:33 - really windy, all males roosting. Strutted .4 from Barret's (?)."
"binder","40","1987",4,13,"6:00","6:45","Yinton + Cole","north",NA,"18 to 20","y",NA,"no",NA,NA,"snow on lek",NA,NA,"6:47",NA,NA,"3 strutting JUV w/1 female at N end of lek","Wind picked up to 20+ at 7:10. 7:33 - really windy, all males roosting. Strutted .4 from Barret's (?)."
"binder","40","1987",4,13,"6:00","6:45","Yinton + Cole","north",NA,"18 to 20","y",NA,"no",NA,NA,"snow on lek",NA,NA,"7:16",17,11,"females are dispersed from center to N edge","Wind picked up to 20+ at 7:10. 7:33 - really windy, all males roosting. Strutted .4 from Barret's (?)."
"binder","40","1987",4,13,"6:00","6:45","Yinton + Cole","north",NA,"18 to 20","y",NA,"no",NA,NA,"snow on lek",NA,NA,"7:32",17,4,NA,"Wind picked up to 20+ at 7:10. 7:33 - really windy, all males roosting. Strutted .4 from Barret's (?)."
"binder","41","1987",4,14,"5:51","6:42","Cole","north",NA,"0","clear","no","no","15 to 20",NA,"clear",NA,NA,"6:10",27,46,NA,"LR/RB both walked away. P/P strutting left of center. At start of time, he was (?) when he walked over to broken tail, an unmarked, and RP/LP, where there was a hen standing, and him and R/P had a standoff and tail wagging, LR/RB won. LP/RO and B/B got into a fight, B/B walked away. 7:32 - all flew or walked due N. Last standoff to W/O. R/B was in center of 12 females. unlike other days, broken tail was centered around 3 females about 25 feet from R/B. P/P stayed close to R/B who didn't seem to mind his presence but both birs chased away other male who came around. P/P ran 15-20 feet to fight with P/G who was strutting. P/P left but came back. No real winner - standoff. Unmarked copulation - broken tail."
"binder","41","1987",4,14,"5:51","6:42","Cole","north",NA,"0","clear","no","no","15 to 20",NA,"clear",NA,NA,"6:20",NA,NA,"B/B is tolerated by LR/RB in center","LR/RB both walked away. P/P strutting left of center. At start of time, he was (?) when he walked over to broken tail, an unmarked, and RP/LP, where there was a hen standing, and him and R/P had a standoff and tail wagging, LR/RB won. LP/RO and B/B got into a fight, B/B walked away. 7:32 - all flew or walked due N. Last standoff to W/O. R/B was in center of 12 females. unlike other days, broken tail was centered around 3 females about 25 feet from R/B. P/P stayed close to R/B who didn't seem to mind his presence but both birs chased away other male who came around. P/P ran 15-20 feet to fight with P/G who was strutting. P/P left but came back. No real winner - standoff. Unmarked copulation - broken tail."
"binder","41","1987",4,14,"5:51","6:42","Cole","north",NA,"0","clear","no","no","15 to 20",NA,"clear",NA,NA,"6:34",25,18,"LB/RB female","LR/RB both walked away. P/P strutting left of center. At start of time, he was (?) when he walked over to broken tail, an unmarked, and RP/LP, where there was a hen standing, and him and R/P had a standoff and tail wagging, LR/RB won. LP/RO and B/B got into a fight, B/B walked away. 7:32 - all flew or walked due N. Last standoff to W/O. R/B was in center of 12 females. unlike other days, broken tail was centered around 3 females about 25 feet from R/B. P/P stayed close to R/B who didn't seem to mind his presence but both birs chased away other male who came around. P/P ran 15-20 feet to fight with P/G who was strutting. P/P left but came back. No real winner - standoff. Unmarked copulation - broken tail."
